Id,MSSubClass,MSZoning,LotArea,Neighborhood,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,Foundation,BsmtQual,BsmtCond,BsmtFinSF1,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,SalePrice
998,4,3,625,13,5,2,33,16,133,1,2,2,3,302,314,376,173,433,2,1,4,1,44,2,254,185000
999,0,1,190,1,2,1,7,1,61,1,1,2,2,302,23,27,173,44,0,1,4,1,20,1,13,91000
1000,4,3,701,16,6,2,102,57,169,2,5,3,3,270,461,445,173,386,2,2,4,0,94,2,221,206000
1001,4,3,478,4,2,1,8,0,61,1,0,0,1,302,40,232,173,21,0,0,2,0,10,2,87,82000
1002,0,3,123,5,4,2,13,1,61,1,1,1,3,302,211,159,173,33,0,3,2,0,3,1,55,86000
1003,4,3,829,19,7,2,102,57,208,2,5,3,3,436,534,577,173,591,2,2,5,1,94,4,294,232000
1004,2,3,438,13,4,2,70,31,38,1,2,2,3,302,292,456,173,491,2,1,7,0,56,2,87,136905
1005,6,3,561,15,6,2,97,57,139,2,5,3,3,385,395,463,173,518,2,2,5,1,82,2,169,181000
1006,3,3,395,16,4,3,74,28,210,2,2,3,4,364,201,228,173,299,2,1,4,0,61,1,93,149900
1007,4,3,411,10,5,1,33,16,61,1,2,3,3,290,436,307,173,372,2,1,5,1,44,2,171,163500
1008,2,1,40,0,3,1,33,16,61,1,2,2,3,16,18,12,14,59,0,1,4,0,44,1,14,88000
1009,4,3,862,11,6,2,85,50,126,2,5,4,3,302,645,683,173,648,2,2,5,1,79,2,289,240000
1010,4,3,124,8,4,2,19,1,61,1,1,2,3,302,113,96,173,60,2,1,5,0,2,0,12,102000
1011,4,3,274,6,4,2,38,1,61,1,2,2,3,302,59,37,176,203,2,1,5,1,23,1,82,135000
1012,2,3,66,4,4,2,55,18,61,1,2,0,1,302,40,74,173,294,2,1,7,0,2,0,12,100000
1013,3,3,492,17,5,3,61,51,61,1,5,2,2,302,279,155,157,506,0,2,5,2,67,1,111,165000
1014,0,1,241,5,4,1,11,57,61,1,1,2,3,196,17,330,173,30,0,1,2,0,10,1,21,85000
1015,4,3,149,10,5,2,38,1,32,1,2,2,2,83,392,426,173,122,0,1,3,1,23,1,54,119200
1016,7,3,393,13,7,2,99,41,61,2,5,3,3,335,251,301,293,614,2,2,4,0,90,2,87,227000
1017,4,3,727,16,6,2,104,51,145,2,5,3,3,326,455,463,173,518,2,2,4,1,86,2,246,203000
1018,6,3,641,22,7,2,71,37,61,2,2,3,3,437,482,419,173,282,0,2,2,1,64,2,206,187500
1019,3,3,460,14,6,2,80,33,78,2,5,3,3,302,266,355,155,338,2,2,5,1,66,2,136,160000
1020,6,3,759,15,6,2,97,50,177,2,5,3,3,385,401,592,173,671,2,2,4,1,82,2,113,213490
1021,4,3,498,4,3,2,97,50,61,1,5,3,3,286,336,606,173,438,0,2,3,0,82,2,167,176000
1022,4,3,678,16,6,2,102,57,174,2,5,3,3,412,323,391,173,288,2,2,4,0,94,2,221,194000
1023,4,1,39,5,4,2,3,1,61,1,2,2,3,13,157,220,7,157,0,1,4,0,38,1,8,87000
1024,6,3,561,15,6,2,97,57,143,2,5,3,4,385,395,463,173,518,2,2,5,1,82,2,205,191000
1025,4,3,954,21,7,2,70,31,61,2,2,3,3,560,633,667,173,760,2,2,10,1,56,2,361,287000
1026,4,3,261,16,4,2,44,7,61,1,2,2,3,42,50,163,173,66,0,1,3,0,34,2,81,112500
1027,4,3,504,10,4,2,66,19,90,1,2,2,3,370,189,640,173,389,0,1,4,2,53,2,81,167500
1028,4,3,963,21,7,2,103,58,258,2,5,3,3,563,602,651,173,691,2,2,5,1,96,4,342,293077
1029,4,3,75,10,4,2,16,1,61,1,2,2,3,269,109,24,37,97,0,1,4,1,13,1,54,105000
1030,2,1,68,2,5,3,44,7,107,1,2,2,3,56,65,72,14,185,0,1,5,0,51,1,30,118000
1031,1,1,461,8,4,3,42,47,61,1,5,2,3,302,91,152,146,409,2,1,10,0,2,0,12,160000
1032,3,3,694,8,6,1,13,16,61,1,1,2,3,285,448,389,236,543,2,1,9,2,44,2,172,197000
1033,7,3,978,24,7,3,90,55,61,2,5,3,4,574,588,539,375,769,2,2,10,1,84,4,284,310000
1034,4,3,651,16,6,2,95,53,206,2,5,3,3,547,528,569,173,651,2,2,4,0,80,4,393,230000
1035,0,3,153,17,4,3,6,1,61,1,5,1,2,302,315,90,173,147,0,0,3,1,0,1,54,119750
1036,4,3,438,4,3,1,52,12,61,1,0,0,1,302,40,54,173,76,0,1,3,0,38,1,6,84000
1037,4,3,988,21,8,2,103,58,186,2,5,4,3,580,652,580,173,573,2,3,4,1,96,4,391,315500
1038,7,3,955,16,7,2,99,53,266,2,5,3,3,302,543,591,350,718,2,2,5,1,90,2,362,287000
1039,2,1,52,0,3,2,33,58,61,1,2,2,3,302,18,213,14,200,0,1,4,1,2,0,12,97000
1040,1,1,22,0,3,1,33,16,61,1,2,3,3,3,25,29,173,26,0,1,1,0,44,1,14,80000
1041,4,3,737,6,4,1,52,38,60,1,2,2,3,84,175,259,173,329,2,1,7,1,38,2,171,155000
1042,7,3,542,13,5,3,62,38,141,1,2,2,3,311,430,71,174,339,0,2,5,0,50,2,171,173000
1043,6,3,691,23,5,2,97,50,87,2,5,3,3,415,589,442,173,247,2,2,3,1,82,2,117,196000
1044,7,3,907,12,6,2,94,45,193,1,5,3,3,536,590,636,289,723,2,2,10,1,75,2,256,262280
1045,4,3,385,13,7,2,101,35,61,2,5,3,3,552,619,661,173,750,2,2,8,1,71,2,314,278000
1046,4,3,308,4,2,2,32,6,61,1,0,0,1,302,40,172,173,472,2,1,7,1,37,2,77,139600
1047,7,3,1068,22,8,2,97,57,309,2,5,4,3,632,717,748,399,855,3,3,11,1,82,4,436,556581
1048,4,3,586,16,4,2,100,47,61,1,5,3,3,270,139,212,173,221,0,1,3,0,86,2,172,145000
1049,4,3,125,11,4,1,66,57,15,1,0,0,1,302,40,68,173,108,0,1,8,1,53,2,46,115000
1050,4,3,32,4,3,3,18,57,61,1,2,0,1,302,40,16,173,28,0,2,4,0,6,1,32,84900
1051,4,3,568,14,6,2,103,56,61,2,5,3,3,302,291,241,173,199,2,2,4,0,89,2,99,176485
1052,4,3,713,16,6,2,103,56,61,2,5,3,3,302,390,425,173,381,2,2,4,1,89,2,113,200141
1053,7,3,472,10,5,2,67,27,237,1,2,2,3,215,87,543,287,375,0,1,8,1,49,2,183,165000
1054,4,3,353,4,4,2,52,53,177,1,2,2,3,183,396,200,173,104,0,1,5,1,38,1,85,144500
1055,7,3,891,16,7,2,95,53,158,2,5,3,3,405,433,624,330,713,2,2,5,1,80,2,329,255000
1056,4,3,595,13,5,2,70,31,230,1,2,3,3,357,364,399,173,460,2,1,5,1,56,2,246,180000
1057,6,3,627,23,6,2,97,50,160,2,5,3,3,210,507,427,173,486,2,2,4,1,82,2,171,185850
1058,7,3,877,24,6,2,100,54,61,2,5,3,3,364,567,325,332,759,2,2,5,1,93,2,269,248000
1059,7,3,1010,23,8,2,110,58,291,3,5,4,3,435,560,562,390,804,2,3,10,1,96,4,384,335000
1060,4,3,826,17,5,3,98,1,166,1,2,2,3,540,503,378,281,624,0,1,5,1,61,2,133,220000
1061,6,3,760,22,7,2,99,41,61,2,5,3,3,136,588,508,173,599,2,2,4,0,90,2,261,213500
1062,0,0,25,1,2,1,65,1,61,0,2,2,3,302,111,129,173,141,0,1,4,0,93,4,4,81000
1063,1,1,380,5,4,2,12,1,61,1,1,2,3,302,21,415,108,39,2,1,10,0,16,2,89,90000
1064,0,1,124,5,5,2,23,25,61,1,1,2,3,37,47,63,173,95,0,2,3,1,56,2,113,110500
1065,4,3,717,10,4,2,62,22,268,1,2,2,3,474,217,248,173,232,0,1,4,1,50,2,94,154000
1066,7,3,868,18,6,2,104,52,61,2,5,4,3,492,589,442,388,800,2,2,5,0,86,2,332,328000
1067,7,3,582,14,5,3,90,54,61,2,5,3,3,302,426,386,193,582,2,1,5,1,84,2,164,178000
1068,7,3,576,10,5,2,67,29,86,1,2,2,3,317,135,213,131,391,0,1,5,0,49,2,138,167900
1069,2,1,409,0,5,1,40,15,61,1,2,3,3,232,206,299,128,306,2,1,10,1,27,2,127,151400
1070,0,3,385,10,4,3,10,42,61,1,2,2,3,130,328,149,173,204,0,2,2,0,54,2,127,135000
1071,4,3,275,10,4,2,36,5,70,1,2,2,3,126,128,85,173,110,0,1,4,0,10,1,14,135000
1072,7,3,676,13,5,2,73,24,61,1,2,2,3,226,218,249,132,310,0,1,7,0,60,2,185,154000
1073,4,3,47,4,4,1,38,1,61,1,2,1,2,302,251,82,12,373,0,1,5,1,30,1,21,91500
1074,7,3,452,4,5,2,74,28,147,1,2,2,3,274,253,84,168,425,0,1,4,0,61,2,113,159500
1075,4,3,679,16,6,2,102,57,61,2,5,3,3,302,439,471,173,530,2,2,3,0,94,4,315,194000
1076,3,3,737,17,6,2,28,37,61,1,2,2,3,429,430,140,241,622,0,1,4,2,35,1,54,219500
1077,4,3,454,5,4,3,39,44,61,1,2,1,3,416,102,378,172,422,2,2,5,1,31,2,175,170000
1078,4,3,299,10,4,2,63,26,61,1,2,2,3,144,224,378,173,86,0,1,4,0,57,1,79,138800
1079,6,1,327,16,5,2,85,43,46,2,5,3,3,230,194,185,173,257,0,2,1,1,79,2,90,155900
1080,4,3,202,16,4,2,100,54,61,1,5,3,3,66,139,212,173,221,0,1,3,0,86,1,79,126000
1081,4,3,205,13,5,3,26,43,94,2,2,2,3,318,309,189,173,193,2,2,3,0,43,2,87,145000
1082,4,3,456,6,4,2,49,17,61,1,2,2,3,121,158,97,173,120,0,1,3,0,28,1,32,133000
1083,4,3,670,16,6,2,95,53,243,2,5,3,3,302,415,465,173,522,2,2,4,1,80,2,233,192000
1084,4,3,284,10,5,2,67,29,80,1,2,2,3,46,259,287,173,352,0,1,4,2,49,1,81,160000
1085,7,3,642,14,5,2,105,51,61,1,5,3,3,391,211,159,252,540,2,1,4,1,91,2,204,187500
1086,3,3,376,12,5,2,91,33,61,1,5,3,3,190,160,105,173,159,0,2,3,0,81,2,253,147000
1087,2,1,28,0,3,2,40,15,61,1,2,2,3,107,18,12,14,59,0,1,4,0,27,1,14,83500
1088,7,2,885,19,7,2,97,57,61,2,5,3,3,302,392,426,332,693,2,2,8,1,82,4,320,252000
1089,2,1,250,4,6,2,85,43,24,2,5,3,3,302,152,134,119,469,2,2,5,0,79,2,164,137500
1090,6,2,695,19,7,2,97,50,61,2,5,3,3,501,431,480,173,544,0,2,2,1,82,2,289,197000
1091,2,3,77,10,2,1,22,1,61,1,0,0,1,302,40,97,173,120,2,1,4,0,59,2,105,92900
1092,2,2,462,19,6,2,86,38,67,2,5,3,3,132,83,112,147,332,2,2,2,0,74,2,146,160000
1093,4,3,393,8,5,2,23,1,61,1,5,2,3,135,473,158,91,705,2,1,5,1,41,2,127,136500
1094,4,3,368,10,4,3,55,48,150,1,2,2,3,194,89,302,173,319,0,2,4,0,61,2,145,146000
1095,4,3,228,10,4,3,36,38,61,1,2,2,3,96,160,208,173,130,0,1,2,0,10,1,32,129000
1096,4,3,685,16,5,2,102,57,61,2,5,3,3,436,405,482,173,548,2,2,4,1,94,2,113,176432
1097,3,1,213,1,5,3,20,57,61,1,5,2,3,302,107,186,65,158,0,2,5,0,2,0,12,127000
1098,6,3,522,22,7,2,88,39,61,2,2,3,3,302,304,306,173,401,0,2,3,0,59,2,81,170000
1099,4,1,124,3,3,2,39,1,61,1,1,2,3,198,65,244,28,464,0,1,4,0,39,1,54,128000
1100,4,3,442,13,6,2,64,27,32,1,2,3,3,260,239,529,173,504,2,1,5,1,55,2,246,157000
1101,0,3,393,8,0,2,13,1,61,1,2,2,2,8,3,6,173,8,0,0,1,0,17,1,7,60000
1102,4,3,151,10,4,2,26,2,61,1,2,2,3,61,81,77,173,123,0,1,3,0,71,1,21,119500
1103,4,3,170,10,4,3,66,53,142,1,2,2,3,166,270,478,173,177,0,1,4,0,53,1,59,135000
1104,4,3,453,10,5,2,56,13,61,1,2,2,3,469,254,245,173,315,0,1,4,1,30,2,84,159500
1105,2,1,79,2,4,2,33,16,253,1,2,2,3,302,25,29,76,199,2,1,4,0,44,2,113,106000
1106,7,3,1002,24,7,2,100,47,286,2,5,4,3,587,662,621,386,797,2,2,8,2,93,2,378,325000
1107,4,3,590,12,6,2,94,36,61,2,5,3,3,432,269,376,173,433,2,2,4,1,75,2,174,179900
1108,7,3,928,14,6,2,102,57,61,2,5,4,4,302,532,653,352,739,2,2,8,1,94,2,306,274725
1109,7,3,603,14,5,2,87,38,61,1,5,3,3,302,285,152,151,365,2,1,5,1,77,2,153,181000
1110,4,3,945,23,7,2,85,50,200,2,5,4,3,501,622,616,173,695,2,2,5,1,79,4,357,280000
1111,7,3,419,14,5,2,105,51,61,1,5,3,3,393,198,186,258,497,2,1,7,1,91,2,266,188000
1112,7,3,458,13,6,2,70,31,259,1,2,2,3,238,282,353,257,390,2,1,7,1,56,2,154,205000
1113,4,3,233,10,4,3,52,12,61,1,2,2,3,105,87,83,173,131,0,1,3,0,38,1,32,129900
1114,4,3,264,10,4,3,51,57,61,1,2,2,3,335,113,96,173,209,0,2,4,0,40,1,54,134500
1115,4,3,123,5,4,3,41,38,61,1,2,2,3,50,179,117,173,103,0,2,2,0,37,1,22,117000
1116,4,3,992,23,7,2,103,56,218,2,5,4,3,582,694,729,173,612,2,3,5,1,89,4,396,318000
1117,3,3,560,14,7,2,95,53,61,2,5,3,3,325,382,131,190,763,2,2,5,1,80,2,233,184100
1118,4,3,237,6,4,3,47,42,61,1,2,2,3,106,111,129,173,141,0,2,3,0,18,2,76,130000
1119,3,3,316,6,4,2,48,49,61,1,2,2,3,302,148,177,104,504,0,1,4,0,25,1,45,140000
1120,4,3,285,10,4,2,56,13,61,1,2,2,3,122,158,97,173,120,0,1,4,0,62,1,14,133700
1121,0,1,143,1,5,2,13,1,61,1,1,2,3,302,170,187,173,117,0,1,4,1,3,1,32,118400
1122,4,3,899,16,6,2,97,57,145,2,5,3,3,436,478,526,173,541,2,2,5,0,82,4,257,212900
1123,4,3,113,4,3,1,36,5,61,1,2,2,3,302,65,140,173,115,0,1,3,0,10,1,37,112000
1124,4,3,142,4,4,4,14,58,61,1,2,2,3,302,67,84,173,116,0,1,2,0,2,0,12,118000
1125,3,3,480,14,6,2,91,33,37,1,5,3,3,302,266,308,155,296,2,2,5,1,81,2,38,163900
1126,4,3,129,10,3,2,32,6,61,1,2,2,3,302,55,448,173,109,0,0,3,1,61,2,172,115000
1127,6,3,550,15,6,2,103,56,106,2,5,3,3,302,379,414,173,477,2,2,5,1,89,4,180,174000
1128,4,3,897,14,6,2,85,43,61,2,5,3,3,538,582,631,173,716,2,2,5,1,79,4,202,259000
1129,7,3,771,14,6,2,85,50,61,2,5,3,3,302,481,527,272,617,2,2,7,1,79,2,242,215000
1130,2,1,241,5,4,2,72,25,83,1,2,3,3,435,160,208,173,130,0,1,2,0,34,2,172,140000
1131,4,3,276,8,3,1,35,1,61,1,1,2,3,127,527,421,89,205,2,2,5,2,71,2,127,135000
1132,4,3,49,11,4,2,80,33,61,1,5,3,3,19,27,31,173,48,0,1,3,0,2,0,12,93500
1133,3,1,545,5,5,1,83,1,61,1,1,2,3,302,113,164,202,114,2,0,7,0,17,1,18,117500
1134,7,3,856,12,7,2,105,47,61,2,5,3,3,384,559,455,263,722,2,2,7,1,91,2,273,239500
1135,7,3,574,14,5,2,89,52,61,1,5,3,3,302,352,309,124,590,2,1,5,1,76,2,161,169000
1136,0,1,69,3,5,2,19,1,61,1,1,2,3,302,48,42,173,61,0,1,3,1,24,1,111,102000
1137,4,3,385,10,5,2,22,1,61,1,2,2,3,38,308,151,43,332,0,1,4,0,31,1,37,119000
1138,4,3,50,6,4,3,2,51,61,1,2,2,3,302,135,103,8,49,0,1,4,0,2,0,12,94000
1139,4,3,451,11,5,2,74,28,61,1,5,2,3,559,429,571,173,654,2,2,3,2,61,2,218,196000
1140,0,3,347,3,4,2,13,1,61,1,1,2,3,181,339,277,173,343,0,1,4,1,51,2,122,144000
1141,4,3,302,10,4,3,37,9,61,1,2,2,3,151,317,230,173,180,0,1,2,0,73,2,383,139000
1142,7,3,698,13,4,3,70,31,127,1,2,2,3,378,135,306,241,495,2,2,8,1,56,2,171,197500
1143,7,3,1049,16,7,2,102,56,234,2,5,4,3,621,580,630,406,840,3,2,11,1,94,4,420,424870
1144,4,3,422,6,4,1,56,13,61,1,2,2,3,52,11,466,173,18,0,1,3,0,2,0,12,80000
1145,1,3,23,4,3,1,16,1,61,1,1,3,3,6,65,72,18,65,0,0,3,0,13,1,21,80000
1146,4,1,298,3,4,2,35,1,61,1,1,2,3,302,199,224,66,507,0,1,7,1,14,1,83,149000
1147,4,3,424,12,5,2,81,32,100,2,2,3,3,471,365,533,173,461,2,2,3,1,54,2,170,180000
1148,3,3,466,17,6,3,16,1,61,1,2,2,3,472,327,404,275,415,0,0,5,1,13,1,74,174500
1149,4,1,136,5,6,3,19,1,61,1,5,2,3,302,30,35,38,64,0,1,3,1,72,1,37,116900
1150,3,1,422,5,6,4,13,40,61,1,5,2,3,338,240,314,113,296,0,1,5,0,17,2,71,143000
1151,4,3,180,10,5,2,22,1,61,1,2,2,3,302,80,441,173,139,0,2,2,1,31,1,35,124000
1152,4,3,396,4,4,1,56,13,111,1,2,2,3,217,580,630,173,422,0,0,4,2,62,2,87,149900
1153,4,3,634,17,5,3,36,43,61,1,5,2,3,489,274,570,173,652,0,3,4,1,10,2,226,230000
1154,0,1,159,1,5,3,3,56,61,2,1,2,3,67,87,83,173,131,0,1,3,0,80,1,133,120500
1155,7,3,721,10,6,2,55,40,117,1,2,2,3,438,89,226,251,523,0,2,7,2,46,2,155,201800
1156,4,3,779,20,4,3,70,43,61,2,2,3,3,468,369,467,173,525,2,2,4,1,56,2,87,218000
1157,3,3,512,10,4,3,55,46,61,1,5,2,3,310,360,396,173,457,2,2,4,1,46,2,176,179900
1158,6,3,822,23,6,2,103,58,150,2,5,3,3,517,405,482,173,548,2,2,4,1,96,2,238,230000
1159,4,3,841,19,7,2,103,58,277,2,5,3,3,302,604,669,173,665,2,2,5,0,96,4,298,235128
1160,7,3,575,13,5,2,78,30,188,2,2,2,3,215,82,344,209,485,2,2,7,1,52,2,183,185000
1161,2,3,446,9,5,2,64,27,61,1,2,3,3,203,185,215,122,373,2,1,5,1,55,2,113,146000
1162,4,3,796,17,5,3,41,57,185,2,2,2,3,511,515,557,173,527,0,2,5,1,84,2,152,224000
1163,4,3,229,6,4,2,73,24,61,1,2,3,3,65,111,129,173,141,0,1,3,1,60,2,76,129000
1164,2,3,90,6,3,1,63,26,61,1,2,3,3,32,44,189,173,193,1,1,4,0,57,2,105,108959
1165,3,3,680,20,4,3,64,27,61,1,5,3,3,254,484,472,173,406,0,2,3,1,55,2,179,194000
1166,4,3,834,23,6,2,106,59,233,2,5,3,3,302,597,555,173,506,2,2,5,0,95,2,312,233170
1167,4,3,874,16,7,2,110,58,185,2,5,3,3,302,624,673,173,705,2,2,5,0,96,4,271,245350
1168,7,3,543,14,5,2,87,38,61,1,5,3,3,428,320,231,179,417,2,1,5,1,77,2,228,173000
1169,3,3,839,4,5,3,65,39,61,1,2,2,3,416,404,362,299,663,2,2,5,2,36,2,183,235000
1170,7,3,1070,24,8,2,105,51,326,2,5,4,3,634,715,750,414,858,3,2,10,1,91,4,438,625000
1171,3,3,526,11,5,2,74,28,61,1,2,2,3,321,224,411,173,208,0,1,4,1,61,1,149,171000
1172,4,3,575,10,5,2,48,8,61,1,2,2,3,230,267,305,173,366,0,1,4,1,25,2,212,163000
1173,2,2,531,19,6,2,102,56,61,2,5,3,3,302,294,333,166,285,2,2,3,0,94,2,68,171900
1174,4,3,714,18,4,2,18,54,61,1,2,2,3,234,446,563,249,561,3,3,9,1,2,0,12,200500
1175,3,3,854,17,5,3,98,1,61,1,1,3,3,479,317,595,310,675,2,1,8,1,83,2,63,239000
1176,4,3,952,24,7,2,91,38,265,2,5,3,3,498,631,665,361,752,2,2,8,1,81,2,316,285000
1177,4,3,152,11,4,2,71,32,61,1,2,2,3,62,114,126,173,178,0,1,3,0,64,1,30,119500
1178,4,1,130,5,5,3,19,43,61,1,2,2,3,27,56,69,39,269,0,1,3,0,24,1,13,115000
1179,4,3,425,17,4,2,45,1,61,1,1,2,3,302,276,124,134,324,0,1,5,1,22,1,103,154900
1180,4,3,48,4,4,2,41,3,61,1,0,0,1,302,40,30,173,47,0,1,3,1,2,0,12,93000
1181,7,3,883,21,6,2,94,36,61,1,4,3,3,516,396,533,325,701,2,1,7,0,75,2,319,250000
1182,6,1,1041,17,7,2,110,58,277,3,5,4,3,613,696,698,173,745,2,2,3,1,96,2,406,392500
1183,7,3,1071,24,8,2,104,51,61,2,5,4,3,635,719,751,415,859,3,3,10,2,86,4,439,745000
1184,0,3,454,5,4,2,13,1,61,1,1,2,3,340,153,562,173,127,0,1,3,1,44,2,67,120000
1185,4,3,633,21,4,1,49,17,217,1,2,2,3,344,640,676,173,443,0,1,3,2,28,4,191,186700
1186,4,3,73,4,4,3,4,1,61,1,1,2,3,211,58,46,21,264,0,1,5,0,46,1,38,104900
1187,1,3,54,5,2,2,12,16,61,1,2,1,3,22,214,202,121,50,2,1,5,0,3,2,90,95000
1188,4,3,906,24,7,2,100,47,61,2,5,3,3,534,519,635,173,721,2,2,3,1,93,4,335,262000
1189,7,3,687,16,6,2,95,53,54,2,5,3,3,302,427,475,268,635,2,2,5,0,80,2,232,195000
1190,7,3,456,14,6,2,86,46,61,1,5,2,3,302,172,237,220,499,2,2,5,1,74,2,138,189000
1191,1,3,510,11,3,1,43,34,156,1,2,2,3,344,573,329,173,394,0,1,5,1,68,3,142,168000
1192,2,2,544,19,7,2,86,38,176,2,5,3,3,302,263,290,283,359,2,2,3,0,74,2,155,174000
1193,4,1,385,5,4,3,23,54,61,1,5,2,3,302,245,99,56,338,0,2,4,0,41,1,9,125000
1194,6,1,467,11,5,2,86,46,80,1,5,4,3,298,280,179,173,269,2,1,3,0,74,2,136,165000
1195,7,3,450,6,5,3,63,26,84,1,2,2,3,282,246,274,141,377,0,1,5,0,57,1,79,158000
1196,7,3,567,14,5,2,97,50,61,1,5,3,3,302,349,357,168,373,2,2,7,0,82,2,105,176000
1197,7,3,780,14,6,2,102,57,61,2,5,3,3,302,500,548,276,620,2,2,8,1,94,4,180,219210
1198,3,1,348,5,6,2,42,1,61,1,1,2,3,302,169,198,114,365,0,1,5,1,12,1,83,144000
1199,4,3,408,16,6,2,99,41,61,2,5,3,3,302,375,351,173,407,2,2,4,0,90,2,198,178000
1200,4,3,384,6,3,2,49,23,47,1,2,2,3,237,213,296,173,320,0,1,4,1,52,2,86,148000
1201,4,3,133,10,3,2,33,16,61,1,2,2,3,302,89,88,173,99,0,1,3,0,51,1,21,116050
1202,7,3,630,16,6,2,92,48,61,1,5,3,3,302,476,434,237,478,2,2,4,0,78,2,288,197900
1203,4,1,124,3,4,3,23,52,61,1,1,2,3,302,242,382,41,211,0,1,3,1,53,1,55,117000
1204,4,3,631,16,6,2,87,41,196,2,5,3,3,302,480,622,173,709,2,2,4,1,77,2,167,213000
1205,4,3,559,13,4,2,60,34,61,1,2,3,3,403,136,243,173,313,0,1,4,0,68,2,122,153500
1206,4,3,924,12,6,3,94,36,251,2,2,3,3,544,605,649,173,736,2,2,5,1,75,4,352,271900
1207,4,1,84,12,3,1,62,22,61,1,2,2,3,114,136,153,173,212,0,1,3,0,50,1,36,107000
1208,4,3,741,16,5,2,96,42,70,2,5,3,3,246,647,410,173,473,2,2,5,0,85,2,108,200000
1209,4,3,317,10,4,3,50,25,61,1,2,2,3,161,149,178,173,238,0,1,4,0,34,2,199,140000
1210,4,3,962,19,7,2,102,57,275,2,5,4,3,562,636,671,173,635,2,2,7,1,94,2,247,290000
1211,7,3,649,12,5,2,91,33,61,2,5,3,3,302,543,591,214,500,2,2,7,1,81,2,146,189000
1212,4,3,483,14,7,3,84,50,61,2,4,3,3,294,272,289,76,682,2,1,7,0,73,2,155,164000
1213,0,3,122,4,3,2,16,1,61,1,2,2,3,45,65,72,173,94,0,1,2,0,13,1,74,113000
1214,3,3,361,6,3,4,55,41,61,1,2,2,4,352,110,140,173,115,1,1,1,0,46,1,85,145000
1215,3,3,265,10,4,2,50,20,61,1,2,2,3,69,84,221,173,291,0,1,4,0,29,1,45,134500
1216,4,3,195,6,4,2,62,22,61,1,2,2,3,97,111,129,173,141,0,1,3,0,50,1,36,125000
1217,2,1,114,6,5,2,64,27,61,1,0,0,1,302,40,65,50,632,2,1,7,0,55,2,84,112000
1218,4,2,846,19,7,2,106,59,185,2,5,3,3,435,525,482,173,548,2,2,4,0,95,2,217,229456
1219,4,1,298,3,3,2,14,1,61,1,0,0,1,302,40,72,8,156,0,1,1,0,2,0,12,80500
1220,2,1,68,2,5,2,26,2,122,1,2,2,3,302,65,72,14,185,0,1,5,0,2,0,12,91500
1221,4,3,320,10,4,2,67,29,61,1,2,2,3,112,157,220,173,156,0,1,3,0,49,1,37,115000
1222,4,3,307,6,4,2,73,24,61,1,2,2,3,162,317,144,173,198,0,1,3,1,60,1,57,134000
1223,4,3,339,10,5,2,10,1,101,1,2,2,3,231,158,270,153,255,2,1,5,1,8,1,72,143000
1224,4,3,296,10,4,1,37,9,127,1,2,2,2,140,578,166,173,222,2,1,5,0,32,2,87,137900
1225,7,3,617,14,6,2,85,50,61,2,5,3,3,397,123,188,201,480,2,2,7,1,79,2,157,184000
1226,3,3,362,10,5,3,48,8,40,1,2,2,3,178,250,205,173,268,0,1,4,0,25,1,30,145000
1227,7,3,764,19,5,2,103,56,116,2,5,3,3,302,111,129,270,601,2,2,8,1,89,4,262,214000
1228,4,3,377,10,4,3,55,58,238,1,2,2,3,364,157,220,173,156,0,2,3,0,81,2,127,147000
1229,6,3,1028,23,8,2,110,58,301,3,5,4,3,603,680,714,173,821,0,3,5,1,96,4,420,367294
1230,3,3,214,10,4,2,66,19,61,1,2,2,3,348,94,104,173,154,2,1,5,0,53,1,42,127000
1231,2,3,661,6,4,2,74,28,53,1,2,3,3,319,408,451,225,513,2,1,9,1,61,2,109,190000
1232,2,3,251,10,4,2,50,20,70,1,2,2,3,120,117,340,173,190,0,1,4,0,29,2,183,132500
1233,2,3,363,10,3,2,50,20,61,1,0,0,1,302,40,179,173,269,2,1,4,0,29,2,146,101800
1234,4,3,366,10,4,2,56,13,83,1,2,2,3,445,261,356,173,300,0,1,4,0,62,2,219,142000
1235,3,1,238,8,4,2,25,1,61,1,5,2,3,302,141,120,73,390,0,1,5,0,2,0,12,130000
1236,3,3,300,17,4,2,20,1,61,1,1,3,3,302,86,133,97,225,0,1,8,0,47,1,111,138887
1237,2,3,563,23,6,2,96,42,134,2,5,3,3,302,310,290,159,387,2,2,4,0,85,2,197,175500
1238,7,3,688,16,6,2,85,50,61,2,5,3,3,302,481,527,308,536,2,2,7,1,79,2,242,195000
1239,4,3,401,12,5,2,97,50,61,2,5,3,3,302,444,191,173,252,0,1,4,0,82,2,171,142500
1240,4,3,913,21,7,2,102,57,245,2,5,3,3,484,594,546,173,502,2,3,4,1,94,2,228,265900
1241,7,3,800,16,6,2,96,42,141,2,5,3,3,430,242,382,319,505,2,2,7,0,85,2,277,224900
1242,4,3,878,19,6,2,103,56,61,2,5,3,3,302,568,536,173,611,2,2,5,0,89,4,318,248328
1243,3,3,693,13,6,2,78,30,98,1,2,3,3,316,402,342,173,402,2,2,4,2,52,2,87,170000
